categ_id,name,default_code,lst_price
MM,Kit con : Set de Bases Alta cobertura Ultra HD + Unificador de Texturas HD + Porta Cosmeticos CristalBeige Verdoso,2000P-13,257
MM,Polvo Volátil  Pro Universal HD + 1 Polverita vacias x 8g.,2300P,775
MM,Marrón Africano NUEVO FORMATO!!Laca Cristal ,2540P-00,350
MM,Marrón Africano NUEVO FORMATO!!Laca Gloss Ultra Liviano,2540P-02,350
MM,Petaca  Negra Vacía para 1 Repuesto x 37mm.,2020P,86
MP,Kit con : Set de Bases Alta cobertura Ultra HD + Unificador de Texturas HD + Porta Cosmeticos Cristal,5001,2465
MP,"Kit Perfector con efectos Mate y Luminico - Tendencia Dewy Glow    
1  Base en gotas ULTRA MATE + 3 Perlas en Polvo + Paleta Mezcladora + Porta Cosmeticos Cristal",5004,1785
MP,Diluyente Siliconado  -Apto HD Multifunción a Prueba de Agua (Gotero) x 20cc.,2013P,385
MP,Fluidificador de Texturas  -Apto HD (Botella con dosificador)  x 10g.,2014P,645
MP,Unificador de textura ULTRA HD (Botella con Gotero) x 20cc.,2112P,608
MP,Fijador Multifunción  -Apto HD  (Botella pulverizadora) x 55cc.,2113P,550
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Obispo Tornasol Satinado,1111-T01,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Rosa Satinado,1111-T02,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Obispo Tornasol Satinado,1111-T03,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Verde  Oliva Satinado,1111-T05,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Durazno  Satinado,1111-T06,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Cobre Intenso Tornasol Satinado,1111-T07,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Fucsia Chicle Tornasol  Satinado,1111-T09,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Negro Mate,1111-T10,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Blanco Mate,1111-T11,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Arena Tornasol Satinado,1111-T13,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Blanco dorado Tornasol Satinado,1111-T19,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Bronce Oliva Tornasol Satinado,1111-T22,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Celeste Tornasol Satinado,1111-T26,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Dulce de Leche Semi Mate,1111-T32,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Marrón  Agrisado Semi Mate,1111-T33,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Azul Profundo Tornasolado,1111-T35,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Marfil Mate,1111-T37,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Nude Semi Mate,1111-T38,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Habano Claro Mate,1111-T39,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Chocolate Mate,1111-T40,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Gris Mate NUEVO!!,1111-T41,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Tornasol Rosa Mate,1111-T42,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Té con Leche Mate,1111-T43,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Plata Metálico,1111-T44,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Amarillo Patito Mate,1111-T47,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Salmón Mate,1111-T48,275
MP,Sombra Compacta Tratante Apta HD. Repuesto de 33 mm. x 4g. @Manteca Mate,1111-T49,275
MP,Sombra en Polvo Pigmento Puro Polvera x 2g. @Sandia,1143P-17,200
MP,Sombra en Polvo Perla Pote x 1g. @Azul,1152P-03,280
MP,Sombra en Polvo Perla Pote x 1g. @Fucsia,1152P-05,280
MP,Sombra en Polvo Perla Pote x 1g. @Arena tornasol satinado,1152P-09,280
MP,Sombra en Polvo Perla Pote x 1g. @Tornasol Oro,1152P-11,280
MP,Maquillaje Compacto Polvo Mate Efecto BLUR - Repuesto de 59mm x 10g @Amarillo,2010R-01,463
MP,Maquillaje Compacto Polvo Mate HD Siliconado Repuesto de 59mm x 10g. @Claro,2011P-M01,450
MP,Maquillaje Compacto Polvo Mate HD Siliconado Repuesto de 59mm x 10g. @Oscuro,2011P-M02,450
MP,Maquillaje Compacto Polvo Satinado HD Siliconado Repuesto de 59mm x 10g. @Claro,2011P-S01,450
MP,Maquillaje Compacto Polvo Satinado HD Siliconado Repuesto de 59mm x 10g. @Oscuro,2011P-S02,450
MP,"Pre Base para párpados Apto HD (Pack 3 Unidades) Petaca x 3,5g. (Art. Individual 2110P) @Natural",2111P-00,1040
MP,"Pre Base para Labios Cristal HD Envase x 3,5g.",2510P,493
MP,Pigmentador Humectante (Pack  4 Unidades) Pote x 4g. (Art. Individual 1550P) @Blanco,2550P-00,1100
MP,Mascara para Pestañas Pro Base Extensora Botella con aplicadorx 12g.,2600P-00,265
MP,Maquillaje Hidratante Siliconado - HD. Botella con dosificadorx 30g. @Marfil Extra Claro.,2801P-00,1050
MP,Maquillaje Hidratante Siliconado - HD. Botella con dosificadorx 30g. @Marfil,2801P-01,1050
MP,Maquillaje Hidratante Siliconado - HD. Botella con dosificadorx 30g. @Caramelo,2801P-02,1050
MP,Maquillaje Hidratante Siliconado - HD. Botella con dosificadorx 30g. @Tostado,2801P-03,1050
MP,Maquillaje Hidratante Siliconado - HD. Botella con dosificadorx 30g. @Dulce de leche  NUEVO!!,2801P-04,1050
MP,Maquillaje Hidratante Siliconado Corrector Siliconado HD Botella con aplicador x 10g. @Beige Claro.,2812P-00,455
MP,Maquillaje Hidratante Siliconado Corrector Siliconado HD Botella con aplicador x 10g. @Beige Neutro,2812P-01,455
MP,Maquillaje Humectante Satinado Botella con dosificador x 55g. @Nacarado,2850P-01,600
MP,Maquillaje Humectante Satinado Botella con dosificador x 55g. @Tostado,2850P-02,600
MP,Delineador en Gel Apto HD (Pack  4 Unidades) Pote x 4g. (Art. Individual 1911P) ,2901P-01,1225
MP,2911P - Sombra Cremosa Apto HD (Pack  3 Unidades) Pote x 4g. (Art. individual 2910P) @Negro,2911P-01,645
MP,2911P - Sombra Cremosa Apto HD (Pack  3 Unidades) Pote x 4g. (Art. individual 2910P) @Azul,2911P-02,645
MP,2911P - Sombra Cremosa Apto HD (Pack  3 Unidades) Pote x 4g. (Art. individual 2910P) @Marron,2911P-03,645
MP,Delineador Líquido  Tinta (Pack  3 Unidades) - Botella x 6g.  (Art. Individual 2920P) @Blanco,2921P-00,516
MP,Delineador Líquido  Tinta (Pack  3 Unidades) - Botella x 6g.  (Art. Individual 2920P) @Negro,2921P-01,516
MP,Pre Base Fijadora para Cejas - A prueba de agua - Pote x 5gr. @Neutra,2913P,345
MP,Maquillaje Cremoso Paleta 15 unid. x 4 g. c/u @Visagismo,1007P,1322
MP,Petaca Blanca  Vacía para 1 Repuesto x 33mm.  (Pack x 6 Unidades)  Art. Individual 2021P,2021,516
MP,Blister Dúo para repuestos de 33mm. (Pack x 2 Unidades)  - Art. Individual 2030,2031,70
MP,ACCESORIOS PROFESIONALES @Cartuchera Vacía para 6 repuestos de 33mm.,2003P,395
MP,ACCESORIOS PROFESIONALES @Cartuchera vacía imantada con zocalo para todas las medidas de repuestos (Grande),2004Z,550
MP,ACCESORIOS PROFESIONALES @Kit Pro Acrílico para Mezclas  (Soporte / Espátula de ACERO INOXIDABLE),2017E,685
MP,ACCESORIOS PROFESIONALES @Paleta Pro para Mezclas (Soporte Acrílico Cristal Rectangular)  Sin Espátula,2017P,350
MP,ACCESORIOS PROFESIONALES @Cartuchera vacía imantada con zocalo para todas las medidas de repuestos  (Mediana) NUEVO!!,2019Z,450
MP,ACCESORIOS PROFESIONALES @Petaca con Espejo Vacía para 1 Repuesto de 59mm.,2023,193
MP,ACCESORIOS PROFESIONALES @Petaca con Espejo Vacía imantada con zocalo todas las medidas de repuestos,2024Z,150
MP,Bolsas Ecológicas -  PACK 10 UNIDADES 30x38 cm. de Friselina con  Manijas y Logo  ART. INDIVIDUAL 410,401,125
MP,Bolsas Ecológicas  15x20 cm. de Friselina y Logo PACK 10 UNIDADES ART. INDIVIDUAL 411,402,50
MP,"Pre Base para párpados Apto HD Petaca x 3,5g. @Natural",2110P,365
MP,Pigmentador Humectante Pote x 4g. @Blanco,1550P,275
MP,Delineador en Gel Apto HD Pote x 4g.,1911P,322
MP,Sombra Compacta Highlight Soft Petaca x 4g. @Negro,2910P-01,215
MP,Sombra Compacta Highlight Soft Petaca x 4g. @Azul,2910P-02,215
MP,Sombra Compacta Highlight Soft Petaca x 4g. @Marron,2910P-03,215
MP,Marfil SatinadoBlanco,2920P-00,172
MP,Marfil SatinadoNegro,2920P-01,172
MP,Petaca Blanca Vacía para 1 Repuesto x 33mm. ,2021P,86
MP,Blister Dúo para repuestos de 33mm.,2030,35
MP,Bolsas Ecológicas 30x38 cm. de Friselina con  Manijas y Logo  ,410,13
MP,Bolsas Ecológicas 15x20 cm. de Friselina y Logo,411,5
